Source,Target,Type,Weight
1.96E+17,6.80E+18,Undirected,1
6.79E+18,6.80E+18,Undirected,1
6.80E+18,7.65E+18,Undirected,1
6.61E+18,6.80E+18,Undirected,1
6.80E+18,7.24E+18,Undirected,1
6.80E+18,7.16E+18,Undirected,1
6.80E+18,7.01E+18,Undirected,1
6.80E+18,6.89E+18,Undirected,1
6.80E+18,6.86E+18,Undirected,1
6.80E+18,7.29E+18,Undirected,1
6.80E+18,7.25E+18,Undirected,1
6.80E+18,6.89E+18,Undirected,1
6.80E+18,6.82E+18,Undirected,1
6.80E+18,7.52E+18,Undirected,1
6.63E+18,6.80E+18,Undirected,1
6.55E+18,6.80E+18,Undirected,1
6.80E+18,7.13E+18,Undirected,1
6.80E+18,7.01E+18,Undirected,1
6.80E+18,6.94E+18,Undirected,1
6.80E+18,7.48E+18,Undirected,1
6.80E+18,7.07E+18,Undirected,1
6.71E+18,6.80E+18,Undirected,1
6.80E+18,7.00E+18,Undirected,1
6.68E+18,6.80E+18,Undirected,1
6.80E+18,7.30E+18,Undirected,1
6.80E+18,7.64E+18,Undirected,1
6.78E+18,6.80E+18,Undirected,1
6.80E+18,7.06E+18,Undirected,1
6.80E+18,7.54E+18,Undirected,1
6.80E+18,7.06E+18,Undirected,1
6.80E+18,7.26E+18,Undirected,1
6.80E+18,6.91E+18,Undirected,1
6.80E+18,6.87E+18,Undirected,1
6.80E+18,6.88E+18,Undirected,1
6.80E+18,6.98E+18,Undirected,1
6.80E+18,6.97E+18,Undirected,1
2.84E+17,6.88E+18,Undirected,1
6.79E+18,6.88E+18,Undirected,1
6.88E+18,7.61E+18,Undirected,1
6.88E+18,7.07E+18,Undirected,1
6.84E+18,6.88E+18,Undirected,1
6.88E+18,7.63E+18,Undirected,1
6.88E+18,6.89E+18,Undirected,1
6.86E+18,6.88E+18,Undirected,1
1.96E+17,6.88E+18,Undirected,1
6.79E+18,6.88E+18,Undirected,1
6.88E+18,7.65E+18,Undirected,1
6.61E+18,6.88E+18,Undirected,1
6.88E+18,7.24E+18,Undirected,1
6.88E+18,7.16E+18,Undirected,1
6.88E+18,7.01E+18,Undirected,1
6.88E+18,6.89E+18,Undirected,1
6.86E+18,6.88E+18,Undirected,2
6.88E+18,7.29E+18,Undirected,1
6.88E+18,7.25E+18,Undirected,1
6.88E+18,6.89E+18,Undirected,1
6.82E+18,6.88E+18,Undirected,1
6.88E+18,7.52E+18,Undirected,1
6.63E+18,6.88E+18,Undirected,1
6.55E+18,6.88E+18,Undirected,1
6.88E+18,7.13E+18,Undirected,1
6.88E+18,7.01E+18,Undirected,1
6.88E+18,6.94E+18,Undirected,1
6.88E+18,7.48E+18,Undirected,1
6.88E+18,7.07E+18,Undirected,1
6.71E+18,6.88E+18,Undirected,1
6.88E+18,7.00E+18,Undirected,1
6.68E+18,6.88E+18,Undirected,1
6.88E+18,7.30E+18,Undirected,1
6.88E+18,7.64E+18,Undirected,1
6.78E+18,6.88E+18,Undirected,1
6.88E+18,7.06E+18,Undirected,1
6.88E+18,7.54E+18,Undirected,1
6.88E+18,7.06E+18,Undirected,1
6.88E+18,7.26E+18,Undirected,1
6.88E+18,6.91E+18,Undirected,1
6.87E+18,6.88E+18,Undirected,1
6.88E+18,6.88E+18,Undirected,1
6.88E+18,6.98E+18,Undirected,1
6.88E+18,6.97E+18,Undirected,1
2.84E+17,6.79E+18,Undirected,1
2.84E+17,7.61E+18,Undirected,1
2.84E+17,7.07E+18,Undirected,1
2.84E+17,6.84E+18,Undirected,1
2.84E+17,7.63E+18,Undirected,1
2.84E+17,6.89E+18,Undirected,1
2.84E+17,6.86E+18,Undirected,1
1.96E+17,2.84E+17,Undirected,1
2.84E+17,6.79E+18,Undirected,1
2.84E+17,7.65E+18,Undirected,1
2.84E+17,6.61E+18,Undirected,1
2.84E+17,7.24E+18,Undirected,1
2.84E+17,7.16E+18,Undirected,1
2.84E+17,7.01E+18,Undirected,1
2.84E+17,6.89E+18,Undirected,1
2.84E+17,6.86E+18,Undirected,1
2.84E+17,7.29E+18,Undirected,1
2.84E+17,7.25E+18,Undirected,1
2.84E+17,6.89E+18,Undirected,1
2.84E+17,6.82E+18,Undirected,1
2.84E+17,7.52E+18,Undirected,1
2.84E+17,6.63E+18,Undirected,1
2.84E+17,6.55E+18,Undirected,1
2.84E+17,7.13E+18,Undirected,1
2.84E+17,7.01E+18,Undirected,1
2.84E+17,6.94E+18,Undirected,1
2.84E+17,7.48E+18,Undirected,1
2.84E+17,7.07E+18,Undirected,1
2.84E+17,6.71E+18,Undirected,1
2.84E+17,7.00E+18,Undirected,1
2.84E+17,6.68E+18,Undirected,1
2.84E+17,7.30E+18,Undirected,1
2.84E+17,7.64E+18,Undirected,1
2.84E+17,6.78E+18,Undirected,1
2.84E+17,7.06E+18,Undirected,1
2.84E+17,7.54E+18,Undirected,1
2.84E+17,7.06E+18,Undirected,1
2.84E+17,7.26E+18,Undirected,1
2.84E+17,6.91E+18,Undirected,1
2.84E+17,6.87E+18,Undirected,1
2.84E+17,6.88E+18,Undirected,1
2.84E+17,6.98E+18,Undirected,1
2.84E+17,6.97E+18,Undirected,1
6.79E+18,7.07E+18,Undirected,1
6.79E+18,6.84E+18,Undirected,1
6.79E+18,6.89E+18,Undirected,1
6.79E+18,6.79E+18,Undirected,1
6.61E+18,6.79E+18,Undirected,1
6.79E+18,7.01E+18,Undirected,1
6.79E+18,6.89E+18,Undirected,1
6.79E+18,7.25E+18,Undirected,1
6.79E+18,6.89E+18,Undirected,1
6.79E+18,6.82E+18,Undirected,1
6.79E+18,7.52E+18,Undirected,1
6.63E+18,6.79E+18,Undirected,1
6.55E+18,6.79E+18,Undirected,1
6.79E+18,7.13E+18,Undirected,1
6.79E+18,7.01E+18,Undirected,1
6.79E+18,7.07E+18,Undirected,1
6.71E+18,6.79E+18,Undirected,1
6.79E+18,7.00E+18,Undirected,1
6.68E+18,6.79E+18,Undirected,1
6.79E+18,7.64E+18,Undirected,1
6.79E+18,7.06E+18,Undirected,1
6.79E+18,7.06E+18,Undirected,1
6.79E+18,7.26E+18,Undirected,1
6.79E+18,6.91E+18,Undirected,1
6.79E+18,6.87E+18,Undirected,1
6.79E+18,6.88E+18,Undirected,1
7.07E+18,7.61E+18,Undirected,1
6.84E+18,7.61E+18,Undirected,1
7.61E+18,7.63E+18,Undirected,1
6.89E+18,7.61E+18,Undirected,1
6.86E+18,7.61E+18,Undirected,1
1.96E+17,7.61E+18,Undirected,1
6.79E+18,7.61E+18,Undirected,1
7.61E+18,7.65E+18,Undirected,1
6.61E+18,7.61E+18,Undirected,1
7.24E+18,7.61E+18,Undirected,1
7.16E+18,7.61E+18,Undirected,1
7.01E+18,7.61E+18,Undirected,1
6.89E+18,7.61E+18,Undirected,1
6.86E+18,7.61E+18,Undirected,1
7.29E+18,7.61E+18,Undirected,1
7.25E+18,7.61E+18,Undirected,1
6.89E+18,7.61E+18,Undirected,1
6.82E+18,7.61E+18,Undirected,1
7.52E+18,7.61E+18,Undirected,1
6.63E+18,7.61E+18,Undirected,1
6.55E+18,7.61E+18,Undirected,1
7.13E+18,7.61E+18,Undirected,1
7.01E+18,7.61E+18,Undirected,1
6.94E+18,7.61E+18,Undirected,1
7.48E+18,7.61E+18,Undirected,1
7.07E+18,7.61E+18,Undirected,1
6.71E+18,7.61E+18,Undirected,1
7.00E+18,7.61E+18,Undirected,1
6.68E+18,7.61E+18,Undirected,1
7.30E+18,7.61E+18,Undirected,1
7.61E+18,7.64E+18,Undirected,1
6.78E+18,7.61E+18,Undirected,1
7.06E+18,7.61E+18,Undirected,1
7.54E+18,7.61E+18,Undirected,1
7.06E+18,7.61E+18,Undirected,1
7.26E+18,7.61E+18,Undirected,1
6.91E+18,7.61E+18,Undirected,1
6.87E+18,7.61E+18,Undirected,1
6.88E+18,7.61E+18,Undirected,1
6.98E+18,7.61E+18,Undirected,1
6.97E+18,7.61E+18,Undirected,1
6.84E+18,7.07E+18,Undirected,1
7.07E+18,7.63E+18,Undirected,1
6.89E+18,7.07E+18,Undirected,1
6.86E+18,7.07E+18,Undirected,1
1.96E+17,7.07E+18,Undirected,1
6.79E+18,7.07E+18,Undirected,1
7.07E+18,7.65E+18,Undirected,1
6.61E+18,7.07E+18,Undirected,1
7.07E+18,7.24E+18,Undirected,1
7.07E+18,7.16E+18,Undirected,1
7.01E+18,7.07E+18,Undirected,1
6.89E+18,7.07E+18,Undirected,1
6.86E+18,7.07E+18,Undirected,1
7.07E+18,7.29E+18,Undirected,1
7.07E+18,7.25E+18,Undirected,1
6.89E+18,7.07E+18,Undirected,1
6.82E+18,7.07E+18,Undirected,1
7.07E+18,7.52E+18,Undirected,1
6.63E+18,7.07E+18,Undirected,1
6.55E+18,7.07E+18,Undirected,1
7.07E+18,7.13E+18,Undirected,1
7.01E+18,7.07E+18,Undirected,1
6.94E+18,7.07E+18,Undirected,1
7.07E+18,7.48E+18,Undirected,1
7.07E+18,7.07E+18,Undirected,1
6.71E+18,7.07E+18,Undirected,1
7.00E+18,7.07E+18,Undirected,1
6.68E+18,7.07E+18,Undirected,1
7.07E+18,7.30E+18,Undirected,1
7.07E+18,7.64E+18,Undirected,1
7.06E+18,7.07E+18,Undirected,1
7.07E+18,7.54E+18,Undirected,1
7.06E+18,7.07E+18,Undirected,1
7.07E+18,7.26E+18,Undirected,1
6.91E+18,7.07E+18,Undirected,1
6.87E+18,7.07E+18,Undirected,1
6.88E+18,7.07E+18,Undirected,1
6.98E+18,7.07E+18,Undirected,1
6.97E+18,7.07E+18,Undirected,1
6.84E+18,7.63E+18,Undirected,1
6.84E+18,6.89E+18,Undirected,1
6.84E+18,6.86E+18,Undirected,1
1.96E+17,6.84E+18,Undirected,1
6.79E+18,6.84E+18,Undirected,1
6.84E+18,7.65E+18,Undirected,1
6.61E+18,6.84E+18,Undirected,1
6.84E+18,7.24E+18,Undirected,1
6.84E+18,7.16E+18,Undirected,1
6.84E+18,7.01E+18,Undirected,1
6.84E+18,6.89E+18,Undirected,1
6.84E+18,6.86E+18,Undirected,1
6.84E+18,7.29E+18,Undirected,1
6.84E+18,7.25E+18,Undirected,1
6.84E+18,6.89E+18,Undirected,1
6.82E+18,6.84E+18,Undirected,1
6.84E+18,7.52E+18,Undirected,1
6.63E+18,6.84E+18,Undirected,1
6.55E+18,6.84E+18,Undirected,1
6.84E+18,7.13E+18,Undirected,1
6.84E+18,7.01E+18,Undirected,1
6.84E+18,6.94E+18,Undirected,1
6.84E+18,7.48E+18,Undirected,1
6.84E+18,7.07E+18,Undirected,1
6.71E+18,6.84E+18,Undirected,1
6.84E+18,7.00E+18,Undirected,1
6.68E+18,6.84E+18,Undirected,1
6.84E+18,7.30E+18,Undirected,1
6.84E+18,7.64E+18,Undirected,1
6.78E+18,6.84E+18,Undirected,1
6.84E+18,7.06E+18,Undirected,1
6.84E+18,7.54E+18,Undirected,1
6.84E+18,7.06E+18,Undirected,1
6.84E+18,7.26E+18,Undirected,1
6.84E+18,6.91E+18,Undirected,1
6.84E+18,6.87E+18,Undirected,1
6.84E+18,6.88E+18,Undirected,1
6.84E+18,6.98E+18,Undirected,1
6.84E+18,6.97E+18,Undirected,1
6.89E+18,7.63E+18,Undirected,1
6.79E+18,7.63E+18,Undirected,1
6.61E+18,7.63E+18,Undirected,1
7.01E+18,7.63E+18,Undirected,1
6.89E+18,7.63E+18,Undirected,1
7.25E+18,7.63E+18,Undirected,1
6.89E+18,7.63E+18,Undirected,1
6.82E+18,7.63E+18,Undirected,1
7.52E+18,7.63E+18,Undirected,1
6.63E+18,7.63E+18,Undirected,1
6.55E+18,7.63E+18,Undirected,1
7.13E+18,7.63E+18,Undirected,1
7.01E+18,7.63E+18,Undirected,1
6.94E+18,7.63E+18,Undirected,1
7.48E+18,7.63E+18,Undirected,1
7.07E+18,7.63E+18,Undirected,1
6.71E+18,7.63E+18,Undirected,1
7.00E+18,7.63E+18,Undirected,1
6.68E+18,7.63E+18,Undirected,1
7.63E+18,7.64E+18,Undirected,1
7.06E+18,7.63E+18,Undirected,1
7.06E+18,7.63E+18,Undirected,1
7.26E+18,7.63E+18,Undirected,1
6.91E+18,7.63E+18,Undirected,1
6.87E+18,7.63E+18,Undirected,1
6.88E+18,7.63E+18,Undirected,1
6.86E+18,6.89E+18,Undirected,1
1.96E+17,6.89E+18,Undirected,1
6.79E+18,6.89E+18,Undirected,1
6.89E+18,7.65E+18,Undirected,1
6.61E+18,6.89E+18,Undirected,1
6.89E+18,7.24E+18,Undirected,1
6.89E+18,7.16E+18,Undirected,1
6.89E+18,7.01E+18,Undirected,1
6.89E+18,6.89E+18,Undirected,1
6.86E+18,6.89E+18,Undirected,1
6.89E+18,7.29E+18,Undirected,1
6.89E+18,7.25E+18,Undirected,1
6.89E+18,6.89E+18,Undirected,1
6.82E+18,6.89E+18,Undirected,1
6.89E+18,7.52E+18,Undirected,1
6.63E+18,6.89E+18,Undirected,1
6.55E+18,6.89E+18,Undirected,1
6.89E+18,7.13E+18,Undirected,1
6.89E+18,7.01E+18,Undirected,1
6.89E+18,6.94E+18,Undirected,1
6.89E+18,7.48E+18,Undirected,1
6.89E+18,7.07E+18,Undirected,1
6.71E+18,6.89E+18,Undirected,1
6.89E+18,7.00E+18,Undirected,1
6.68E+18,6.89E+18,Undirected,1
6.89E+18,7.30E+18,Undirected,1
6.89E+18,7.64E+18,Undirected,1
6.78E+18,6.89E+18,Undirected,1
6.89E+18,7.06E+18,Undirected,1
6.89E+18,7.54E+18,Undirected,1
6.89E+18,7.06E+18,Undirected,1
6.89E+18,7.26E+18,Undirected,1
6.89E+18,6.91E+18,Undirected,1
6.87E+18,6.89E+18,Undirected,1
6.88E+18,6.89E+18,Undirected,1
6.89E+18,6.98E+18,Undirected,1
6.89E+18,6.97E+18,Undirected,1
6.79E+18,6.86E+18,Undirected,1
6.61E+18,6.86E+18,Undirected,1
6.86E+18,7.01E+18,Undirected,1
6.86E+18,6.89E+18,Undirected,1
6.86E+18,7.25E+18,Undirected,1
6.86E+18,6.89E+18,Undirected,1
6.82E+18,6.86E+18,Undirected,1
6.86E+18,7.52E+18,Undirected,1
6.63E+18,6.86E+18,Undirected,1
6.55E+18,6.86E+18,Undirected,1
6.86E+18,7.13E+18,Undirected,1
6.86E+18,7.01E+18,Undirected,1
6.86E+18,6.94E+18,Undirected,1
6.86E+18,7.48E+18,Undirected,1
6.86E+18,7.07E+18,Undirected,1
6.71E+18,6.86E+18,Undirected,1
6.86E+18,7.00E+18,Undirected,1
6.68E+18,6.86E+18,Undirected,1
6.86E+18,7.64E+18,Undirected,1
6.86E+18,7.06E+18,Undirected,1
6.86E+18,7.06E+18,Undirected,1
6.86E+18,7.26E+18,Undirected,1
6.86E+18,6.91E+18,Undirected,1
6.86E+18,6.87E+18,Undirected,1
6.86E+18,6.88E+18,Undirected,1
1.96E+17,6.79E+18,Undirected,1
1.96E+17,6.61E+18,Undirected,1
1.96E+17,7.01E+18,Undirected,1
1.96E+17,6.89E+18,Undirected,1
1.96E+17,7.25E+18,Undirected,1
1.96E+17,6.89E+18,Undirected,1
1.96E+17,6.82E+18,Undirected,1
1.96E+17,7.52E+18,Undirected,1
1.96E+17,6.63E+18,Undirected,1
1.96E+17,6.55E+18,Undirected,1
1.96E+17,7.13E+18,Undirected,1
1.96E+17,7.01E+18,Undirected,1
1.96E+17,6.94E+18,Undirected,1
1.96E+17,7.48E+18,Undirected,1
1.96E+17,7.07E+18,Undirected,2
1.96E+17,6.71E+18,Undirected,1
1.96E+17,7.00E+18,Undirected,1
1.96E+17,6.68E+18,Undirected,1
1.96E+17,7.64E+18,Undirected,1
1.96E+17,7.06E+18,Undirected,1
1.96E+17,7.06E+18,Undirected,2
1.96E+17,7.26E+18,Undirected,1
1.96E+17,6.91E+18,Undirected,1
1.96E+17,6.87E+18,Undirected,1
1.96E+17,6.88E+18,Undirected,1
6.79E+18,7.65E+18,Undirected,1
6.61E+18,6.79E+18,Undirected,1
6.79E+18,7.24E+18,Undirected,1
6.79E+18,7.16E+18,Undirected,1
6.79E+18,7.01E+18,Undirected,1
6.79E+18,6.89E+18,Undirected,1
6.79E+18,6.86E+18,Undirected,1
6.79E+18,7.29E+18,Undirected,1
6.79E+18,7.25E+18,Undirected,1
6.79E+18,6.89E+18,Undirected,1
6.79E+18,6.82E+18,Undirected,1
6.79E+18,7.52E+18,Undirected,1
6.63E+18,6.79E+18,Undirected,1
6.55E+18,6.79E+18,Undirected,1
6.79E+18,7.13E+18,Undirected,1
6.79E+18,7.01E+18,Undirected,1
6.79E+18,6.94E+18,Undirected,1
6.79E+18,7.48E+18,Undirected,1
6.79E+18,7.07E+18,Undirected,1
6.71E+18,6.79E+18,Undirected,1
6.79E+18,7.00E+18,Undirected,1
6.68E+18,6.79E+18,Undirected,1
6.79E+18,7.30E+18,Undirected,1
6.79E+18,7.64E+18,Undirected,1
6.78E+18,6.79E+18,Undirected,1
6.79E+18,7.06E+18,Undirected,1
6.79E+18,7.54E+18,Undirected,1
6.79E+18,7.06E+18,Undirected,1
6.79E+18,7.26E+18,Undirected,1
6.79E+18,6.91E+18,Undirected,1
6.79E+18,6.87E+18,Undirected,1
6.79E+18,6.88E+18,Undirected,1
6.79E+18,6.98E+18,Undirected,1
6.79E+18,6.97E+18,Undirected,1
6.61E+18,7.65E+18,Undirected,1
7.01E+18,7.65E+18,Undirected,1
6.89E+18,7.65E+18,Undirected,1
7.25E+18,7.65E+18,Undirected,1
6.89E+18,7.65E+18,Undirected,1
6.82E+18,7.65E+18,Undirected,1
7.52E+18,7.65E+18,Undirected,1
6.63E+18,7.65E+18,Undirected,1
6.55E+18,7.65E+18,Undirected,1
7.13E+18,7.65E+18,Undirected,1
7.01E+18,7.65E+18,Undirected,1
6.94E+18,7.65E+18,Undirected,1
7.48E+18,7.65E+18,Undirected,1
7.07E+18,7.65E+18,Undirected,1
6.71E+18,7.65E+18,Undirected,1
7.00E+18,7.65E+18,Undirected,1
6.68E+18,7.65E+18,Undirected,1
7.64E+18,7.65E+18,Undirected,1
7.06E+18,7.65E+18,Undirected,1
7.06E+18,7.65E+18,Undirected,1
7.26E+18,7.65E+18,Undirected,1
6.91E+18,7.65E+18,Undirected,1
6.87E+18,7.65E+18,Undirected,1
6.88E+18,7.65E+18,Undirected,1
6.61E+18,7.24E+18,Undirected,1
6.61E+18,7.16E+18,Undirected,1
6.61E+18,7.01E+18,Undirected,1
6.61E+18,6.89E+18,Undirected,1
6.61E+18,6.86E+18,Undirected,1
6.61E+18,7.29E+18,Undirected,1
6.61E+18,7.25E+18,Undirected,1
6.61E+18,6.89E+18,Undirected,1
6.61E+18,6.82E+18,Undirected,1
6.61E+18,7.52E+18,Undirected,1
6.61E+18,6.63E+18,Undirected,1
6.55E+18,6.61E+18,Undirected,1
6.61E+18,7.13E+18,Undirected,1
6.61E+18,7.01E+18,Undirected,1
6.61E+18,6.94E+18,Undirected,1
6.61E+18,7.48E+18,Undirected,1
6.61E+18,7.07E+18,Undirected,1
6.61E+18,6.71E+18,Undirected,1
6.61E+18,7.00E+18,Undirected,1
6.61E+18,6.68E+18,Undirected,1
6.61E+18,7.30E+18,Undirected,1
6.61E+18,7.64E+18,Undirected,1
6.61E+18,6.78E+18,Undirected,1
6.61E+18,7.06E+18,Undirected,1
6.61E+18,7.54E+18,Undirected,1
6.61E+18,7.06E+18,Undirected,1
6.61E+18,7.26E+18,Undirected,1
6.61E+18,6.91E+18,Undirected,1
6.61E+18,6.87E+18,Undirected,1
6.61E+18,6.88E+18,Undirected,1
6.61E+18,6.98E+18,Undirected,1
6.61E+18,6.97E+18,Undirected,1
7.01E+18,7.24E+18,Undirected,1
6.89E+18,7.24E+18,Undirected,1
7.24E+18,7.25E+18,Undirected,1
6.89E+18,7.24E+18,Undirected,1
6.82E+18,7.24E+18,Undirected,1
7.24E+18,7.52E+18,Undirected,1
6.63E+18,7.24E+18,Undirected,1
6.55E+18,7.24E+18,Undirected,1
7.13E+18,7.24E+18,Undirected,1
7.01E+18,7.24E+18,Undirected,1
6.94E+18,7.24E+18,Undirected,1
7.24E+18,7.48E+18,Undirected,1
7.07E+18,7.24E+18,Undirected,1
6.71E+18,7.24E+18,Undirected,1
7.00E+18,7.24E+18,Undirected,1
6.68E+18,7.24E+18,Undirected,1
7.24E+18,7.64E+18,Undirected,1
7.06E+18,7.24E+18,Undirected,1
7.06E+18,7.24E+18,Undirected,1
7.24E+18,7.26E+18,Undirected,1
6.91E+18,7.24E+18,Undirected,1
6.87E+18,7.24E+18,Undirected,1
6.88E+18,7.24E+18,Undirected,1
7.01E+18,7.16E+18,Undirected,1
6.89E+18,7.16E+18,Undirected,1
7.16E+18,7.25E+18,Undirected,1
6.89E+18,7.16E+18,Undirected,1
6.82E+18,7.16E+18,Undirected,1
7.16E+18,7.52E+18,Undirected,1
6.55E+18,7.16E+18,Undirected,1
7.13E+18,7.16E+18,Undirected,1
7.01E+18,7.16E+18,Undirected,1
6.94E+18,7.16E+18,Undirected,1
7.16E+18,7.48E+18,Undirected,1
6.71E+18,7.16E+18,Undirected,1
7.00E+18,7.16E+18,Undirected,1
6.68E+18,7.16E+18,Undirected,1
7.16E+18,7.64E+18,Undirected,1
7.06E+18,7.16E+18,Undirected,1
7.06E+18,7.16E+18,Undirected,1
7.16E+18,7.26E+18,Undirected,1
6.91E+18,7.16E+18,Undirected,1
6.87E+18,7.16E+18,Undirected,1
6.88E+18,7.16E+18,Undirected,1
6.89E+18,7.01E+18,Undirected,1
6.86E+18,7.01E+18,Undirected,1
7.01E+18,7.29E+18,Undirected,1
7.01E+18,7.25E+18,Undirected,1
6.89E+18,7.01E+18,Undirected,1
6.82E+18,7.01E+18,Undirected,1
7.01E+18,7.52E+18,Undirected,1
6.63E+18,7.01E+18,Undirected,1
6.55E+18,7.01E+18,Undirected,1
7.01E+18,7.13E+18,Undirected,1
7.01E+18,7.01E+18,Undirected,1
6.94E+18,7.01E+18,Undirected,1
7.01E+18,7.48E+18,Undirected,1
7.01E+18,7.07E+18,Undirected,1
6.71E+18,7.01E+18,Undirected,1
7.00E+18,7.01E+18,Undirected,1
6.68E+18,7.01E+18,Undirected,1
7.01E+18,7.30E+18,Undirected,1
7.01E+18,7.64E+18,Undirected,1
6.78E+18,7.01E+18,Undirected,1
7.01E+18,7.06E+18,Undirected,1
7.01E+18,7.54E+18,Undirected,1
7.01E+18,7.06E+18,Undirected,1
7.01E+18,7.26E+18,Undirected,1
6.91E+18,7.01E+18,Undirected,1
6.87E+18,7.01E+18,Undirected,1
6.88E+18,7.01E+18,Undirected,1
6.98E+18,7.01E+18,Undirected,1
6.97E+18,7.01E+18,Undirected,1
6.86E+18,6.89E+18,Undirected,1
6.89E+18,7.29E+18,Undirected,1
6.89E+18,7.25E+18,Undirected,1
6.89E+18,6.89E+18,Undirected,1
6.82E+18,6.89E+18,Undirected,1
6.89E+18,7.52E+18,Undirected,1
6.63E+18,6.89E+18,Undirected,1
6.55E+18,6.89E+18,Undirected,1
6.89E+18,7.13E+18,Undirected,1
6.89E+18,7.01E+18,Undirected,1
6.89E+18,6.94E+18,Undirected,1
6.89E+18,7.48E+18,Undirected,1
6.89E+18,7.07E+18,Undirected,1
6.71E+18,6.89E+18,Undirected,1
6.89E+18,7.00E+18,Undirected,1
6.68E+18,6.89E+18,Undirected,1
6.89E+18,7.30E+18,Undirected,1
6.89E+18,7.64E+18,Undirected,1
6.78E+18,6.89E+18,Undirected,1
6.89E+18,7.06E+18,Undirected,1
6.89E+18,7.54E+18,Undirected,1
6.89E+18,7.06E+18,Undirected,1
6.89E+18,7.26E+18,Undirected,1
6.89E+18,6.91E+18,Undirected,1
6.87E+18,6.89E+18,Undirected,1
6.88E+18,6.89E+18,Undirected,1
6.89E+18,6.98E+18,Undirected,1
6.89E+18,6.97E+18,Undirected,1
6.86E+18,7.25E+18,Undirected,1
6.86E+18,6.89E+18,Undirected,1
6.82E+18,6.86E+18,Undirected,1
6.86E+18,7.52E+18,Undirected,1
6.63E+18,6.86E+18,Undirected,1
6.55E+18,6.86E+18,Undirected,1
6.86E+18,7.13E+18,Undirected,1
6.86E+18,7.01E+18,Undirected,1
6.86E+18,6.94E+18,Undirected,1
6.86E+18,7.48E+18,Undirected,1
6.86E+18,7.07E+18,Undirected,1
6.71E+18,6.86E+18,Undirected,1
6.86E+18,7.00E+18,Undirected,1
6.68E+18,6.86E+18,Undirected,1
6.86E+18,7.64E+18,Undirected,1
6.86E+18,7.06E+18,Undirected,1
6.86E+18,7.06E+18,Undirected,1
6.86E+18,7.26E+18,Undirected,1
6.86E+18,6.91E+18,Undirected,1
6.86E+18,6.87E+18,Undirected,1
6.86E+18,6.88E+18,Undirected,1
7.25E+18,7.29E+18,Undirected,1
6.89E+18,7.29E+18,Undirected,1
6.82E+18,7.29E+18,Undirected,1
7.29E+18,7.52E+18,Undirected,1
6.55E+18,7.29E+18,Undirected,1
7.13E+18,7.29E+18,Undirected,1
7.01E+18,7.29E+18,Undirected,1
6.94E+18,7.29E+18,Undirected,1
7.29E+18,7.48E+18,Undirected,1
6.71E+18,7.29E+18,Undirected,1
7.00E+18,7.29E+18,Undirected,1
6.68E+18,7.29E+18,Undirected,1
7.29E+18,7.64E+18,Undirected,1
7.06E+18,7.29E+18,Undirected,1
7.06E+18,7.29E+18,Undirected,1
7.26E+18,7.29E+18,Undirected,1
6.91E+18,7.29E+18,Undirected,1
6.87E+18,7.29E+18,Undirected,1
6.88E+18,7.29E+18,Undirected,1
6.89E+18,7.25E+18,Undirected,1
6.82E+18,7.25E+18,Undirected,1
7.25E+18,7.52E+18,Undirected,1
6.63E+18,7.25E+18,Undirected,1
6.55E+18,7.25E+18,Undirected,1
7.13E+18,7.25E+18,Undirected,1
7.01E+18,7.25E+18,Undirected,1
6.94E+18,7.25E+18,Undirected,1
7.25E+18,7.48E+18,Undirected,1
7.07E+18,7.25E+18,Undirected,1
6.71E+18,7.25E+18,Undirected,1
7.00E+18,7.25E+18,Undirected,1
6.68E+18,7.25E+18,Undirected,1
7.25E+18,7.30E+18,Undirected,1
7.25E+18,7.64E+18,Undirected,1
6.78E+18,7.25E+18,Undirected,1
7.06E+18,7.25E+18,Undirected,1
7.25E+18,7.54E+18,Undirected,1
7.06E+18,7.25E+18,Undirected,1
7.25E+18,7.26E+18,Undirected,1
6.91E+18,7.25E+18,Undirected,1
6.87E+18,7.25E+18,Undirected,1
6.88E+18,7.25E+18,Undirected,1
6.98E+18,7.25E+18,Undirected,1
6.97E+18,7.25E+18,Undirected,1
6.82E+18,6.89E+18,Undirected,1
6.89E+18,7.52E+18,Undirected,1
6.63E+18,6.89E+18,Undirected,1
6.55E+18,6.89E+18,Undirected,1
6.89E+18,7.13E+18,Undirected,1
6.89E+18,7.01E+18,Undirected,1
6.89E+18,6.94E+18,Undirected,1
6.89E+18,7.48E+18,Undirected,1
6.89E+18,7.07E+18,Undirected,1
6.71E+18,6.89E+18,Undirected,1
6.89E+18,7.00E+18,Undirected,1
6.68E+18,6.89E+18,Undirected,1
6.89E+18,7.30E+18,Undirected,1
6.89E+18,7.64E+18,Undirected,1
6.78E+18,6.89E+18,Undirected,1
6.89E+18,7.06E+18,Undirected,1
6.89E+18,7.54E+18,Undirected,1
6.89E+18,7.06E+18,Undirected,1
6.89E+18,7.26E+18,Undirected,1
6.89E+18,6.91E+18,Undirected,1
6.87E+18,6.89E+18,Undirected,1
6.88E+18,6.89E+18,Undirected,1
6.89E+18,6.98E+18,Undirected,1
6.89E+18,6.97E+18,Undirected,1
6.82E+18,7.52E+18,Undirected,1
6.63E+18,6.82E+18,Undirected,1
6.55E+18,6.82E+18,Undirected,1
6.82E+18,7.13E+18,Undirected,1
6.82E+18,7.01E+18,Undirected,1
